392.700,  1.5593e-04
392.800,  1.5942e-04
392.900,  1.6299e-04
393.000,  1.6664e-04
393.100,  1.7036e-04
393.200,  1.7417e-04
393.300,  1.7805e-04
393.400,  1.8203e-04
393.500,  1.8609e-04
393.600,  1.9023e-04
393.700,  1.9447e-04
393.800,  1.9880e-04
393.900,  2.0322e-04
394.000,  2.0774e-04
394.100,  2.1236e-04
394.200,  2.1708e-04
394.300,  2.2190e-04
394.400,  2.2682e-04
394.500,  2.3185e-04
394.600,  2.3699e-04
394.700,  2.4224e-04
394.800,  2.4761e-04
394.900,  2.5309e-04
395.000,  2.5868e-04
395.100,  2.6440e-04
395.200,  2.7024e-04
395.300,  2.7621e-04
395.400,  2.8231e-04
395.500,  2.8853e-04
395.600,  2.9489e-04
395.700,  3.0139e-04
395.800,  3.0803e-04
395.900,  3.1481e-04
396.000,  3.2173e-04
396.100,  3.2880e-04
396.200,  3.3603e-04
396.300,  3.4340e-04
396.400,  3.5094e-04
396.500,  3.5864e-04
396.600,  3.6650e-04
396.700,  3.7453e-04
396.800,  3.8273e-04
396.900,  3.9111e-04
397.000,  3.9966e-04
397.100,  4.0840e-04
397.200,  4.1732e-04
397.300,  4.2643e-04
397.400,  4.3574e-04
397.500,  4.4524e-04
397.600,  4.5495e-04
397.700,  4.6486e-04
397.800,  4.7498e-04
397.900,  4.8532e-04
398.000,  4.9588e-04
398.100,  5.0666e-04
398.200,  5.1766e-04
398.300,  5.2890e-04
398.400,  5.4038e-04
398.500,  5.5210e-04
398.600,  5.6407e-04
398.700,  5.7629e-04
398.800,  5.8877e-04
398.900,  6.0151e-04
399.000,  6.1452e-04
399.100,  6.2780e-04
399.200,  6.4136e-04
399.300,  6.5521e-04
399.400,  6.6935e-04
399.500,  6.8378e-04
399.600,  6.9852e-04
399.700,  7.1357e-04
399.800,  7.2893e-04
399.900,  7.4462e-04
400.000,  7.6063e-04
400.100,  7.7698e-04
400.200,  7.9367e-04
400.300,  8.1071e-04
400.400,  8.2810e-04
400.500,  8.4586e-04
400.600,  8.6398e-04
